V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
29,,2021,2021,K04000001,England and Wales,week-3,Week 03,female,Female,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
50,,2021,2021,K04000001,England and Wales,week-3,Week 03,female,Female,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
88,,2021,2021,K04000001,England and Wales,week-3,Week 03,female,Female,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
114,,2021,2021,K04000001,England and Wales,week-3,Week 03,female,Female,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
171,,2021,2021,K04000001,England and Wales,week-3,Week 03,female,Female,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
284,,2021,2021,K04000001,England and Wales,week-3,Week 03,female,Female,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
396,,2021,2021,K04000001,England and Wales,week-3,Week 03,female,Female,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
629,,2021,2021,K04000001,England and Wales,week-3,Week 03,female,Female,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
764,,2021,2021,K04000001,England and Wales,week-3,Week 03,female,Female,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1052,,2021,2021,K04000001,England and Wales,week-3,Week 03,female,Female,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
18448,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
59,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,0-1,00-01,total-registered-deaths,Total registered deaths
9,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,1-4,01-04,total-registered-deaths,Total registered deaths
8,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,5-9,05-09,total-registered-deaths,Total registered deaths
2,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,10-14,10-14,total-registered-deaths,Total registered deaths
18,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
25,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,20-24,20-24,total-registered-deaths,Total registered deaths
51,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,25-29,25-29,total-registered-deaths,Total registered deaths
58,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,30-34,30-34,total-registered-deaths,Total registered deaths
106,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,35-39,35-39,total-registered-deaths,Total registered deaths
142,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,40-44,40-44,total-registered-deaths,Total registered deaths
241,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,45-49,45-49,total-registered-deaths,Total registered deaths
445,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,50-54,50-54,total-registered-deaths,Total registered deaths
594,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,55-59,55-59,total-registered-deaths,Total registered deaths
863,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,60-64,60-64,total-registered-deaths,Total registered deaths
1091,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,65-69,65-69,total-registered-deaths,Total registered deaths
1843,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,70-74,70-74,total-registered-deaths,Total registered deaths
2213,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
3057,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,80-84,80-84,total-registered-deaths,Total registered deaths
3357,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,85-89,85-89,total-registered-deaths,Total registered deaths
4266,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,90+,90+,total-registered-deaths,Total registered deaths
37,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,0-1,00-01,total-registered-deaths,Total registered deaths
5,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,1-4,01-04,total-registered-deaths,Total registered deaths
5,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,5-9,05-09,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
10,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
17,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,20-24,20-24,total-registered-deaths,Total registered deaths
30,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,25-29,25-29,total-registered-deaths,Total registered deaths
36,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,30-34,30-34,total-registered-deaths,Total registered deaths
67,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
90,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
155,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
278,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,50-54,50-54,total-registered-deaths,Total registered deaths
363,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,55-59,55-59,total-registered-deaths,Total registered deaths
535,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,60-64,60-64,total-registered-deaths,Total registered deaths
677,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,65-69,65-69,total-registered-deaths,Total registered deaths
1111,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
1231,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,75-79,75-79,total-registered-deaths,Total registered deaths
1555,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,80-84,80-84,total-registered-deaths,Total registered deaths
1562,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
1563,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,90+,90+,total-registered-deaths,Total registered deaths
22,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,0-1,00-01,total-registered-deaths,Total registered deaths
4,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,1-4,01-04,total-registered-deaths,Total registered deaths
3,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,5-9,05-09,total-registered-deaths,Total registered deaths
2,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,10-14,10-14,total-registered-deaths,Total registered deaths
8,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
8,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
21,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,25-29,25-29,total-registered-deaths,Total registered deaths
22,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
39,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
52,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
86,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
167,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,50-54,50-54,total-registered-deaths,Total registered deaths
231,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
328,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
414,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
732,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,70-74,70-74,total-registered-deaths,Total registered deaths
982,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,75-79,75-79,total-registered-deaths,Total registered deaths
1502,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,80-84,80-84,total-registered-deaths,Total registered deaths
1795,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,85-89,85-89,total-registered-deaths,Total registered deaths
2703,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,90+,90+,total-registered-deaths,Total registered deaths
8433,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
19,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
31,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
42,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
82,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
171,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
261,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
378,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
489,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
820,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1031,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1468,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1631,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2005,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
12,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
21,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
27,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
56,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
102,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
167,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
243,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
296,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
493,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
612,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
