v4_0,calendar-years,Time,local-health-board,Geography,week-number,Week,cause-of-death,CauseOfDeath,place-of-death,PlaceOfDeath,registration-or-occurrence,RegistrationOrOccurrence
0,2020,2020,W11000025,Hywel Dda University Health Board,week-15,Week 15,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
1,2020,2020,W11000025,Hywel Dda University Health Board,week-15,Week 15,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2020,2020,W11000025,Hywel Dda University Health Board,week-15,Week 15,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
17,2020,2020,W11000025,Hywel Dda University Health Board,week-15,Week 15,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2020,2020,W11000025,Hywel Dda University Health Board,week-15,Week 15,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
51,2020,2020,W11000028,Aneurin Bevan University Health Board,week-15,Week 15,all-causes,All causes,care-home,Care home,occurrences,Occurrences
8,2020,2020,W11000028,Aneurin Bevan University Health Board,week-15,Week 15,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
59,2020,2020,W11000028,Aneurin Bevan University Health Board,week-15,Week 15,all-causes,All causes,home,Home,occurrences,Occurrences
1,2020,2020,W11000028,Aneurin Bevan University Health Board,week-15,Week 15,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
113,2020,2020,W11000028,Aneurin Bevan University Health Board,week-15,Week 15,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2020,2020,W11000028,Aneurin Bevan University Health Board,week-15,Week 15,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
13,2020,2020,W11000028,Aneurin Bevan University Health Board,week-15,Week 15,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2020,2020,W11000028,Aneurin Bevan University Health Board,week-15,Week 15,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
7,2020,2020,W11000028,Aneurin Bevan University Health Board,week-15,Week 15,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2020,2020,W11000028,Aneurin Bevan University Health Board,week-15,Week 15,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
73,2020,2020,W11000028,Aneurin Bevan University Health Board,week-15,Week 15,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2020,2020,W11000028,Aneurin Bevan University Health Board,week-15,Week 15,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
51,2020,2020,W11000029,Cardiff and Vale University Health Board,week-15,Week 15,all-causes,All causes,care-home,Care home,occurrences,Occurrences
3,2020,2020,W11000029,Cardiff and Vale University Health Board,week-15,Week 15,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
39,2020,2020,W11000029,Cardiff and Vale University Health Board,week-15,Week 15,all-causes,All causes,home,Home,occurrences,Occurrences
3,2020,2020,W11000029,Cardiff and Vale University Health Board,week-15,Week 15,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
74,2020,2020,W11000029,Cardiff and Vale University Health Board,week-15,Week 15,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2020,2020,W11000029,Cardiff and Vale University Health Board,week-15,Week 15,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
31,2020,2020,W11000029,Cardiff and Vale University Health Board,week-15,Week 15,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2020,2020,W11000029,Cardiff and Vale University Health Board,week-15,Week 15,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
8,2020,2020,W11000029,Cardiff and Vale University Health Board,week-15,Week 15,covid-19,COVID 19,home,Home,occurrences,Occurrences
2,2020,2020,W11000029,Cardiff and Vale University Health Board,week-15,Week 15,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
39,2020,2020,W11000029,Cardiff and Vale University Health Board,week-15,Week 15,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2020,2020,W11000029,Cardiff and Vale University Health Board,week-15,Week 15,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
71,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-15,Week 15,all-causes,All causes,care-home,Care home,occurrences,Occurrences
1,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-15,Week 15,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
44,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-15,Week 15,all-causes,All causes,home,Home,occurrences,Occurrences
0,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-15,Week 15,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
86,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-15,Week 15,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-15,Week 15,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
34,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-15,Week 15,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-15,Week 15,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
7,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-15,Week 15,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-15,Week 15,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
47,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-15,Week 15,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2020,2020,W11000030,Cwm Taf Morgannwg University Health Board,week-15,Week 15,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
29,2020,2020,W11000031,Swansea Bay University Health Board,week-15,Week 15,all-causes,All causes,care-home,Care home,occurrences,Occurrences
5,2020,2020,W11000031,Swansea Bay University Health Board,week-15,Week 15,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
34,2020,2020,W11000031,Swansea Bay University Health Board,week-15,Week 15,all-causes,All causes,home,Home,occurrences,Occurrences
0,2020,2020,W11000031,Swansea Bay University Health Board,week-15,Week 15,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
74,2020,2020,W11000031,Swansea Bay University Health Board,week-15,Week 15,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
4,2020,2020,W11000031,Swansea Bay University Health Board,week-15,Week 15,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
4,2020,2020,W11000031,Swansea Bay University Health Board,week-15,Week 15,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2020,2020,W11000031,Swansea Bay University Health Board,week-15,Week 15,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
1,2020,2020,W11000031,Swansea Bay University Health Board,week-15,Week 15,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2020,2020,W11000031,Swansea Bay University Health Board,week-15,Week 15,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
34,2020,2020,W11000031,Swansea Bay University Health Board,week-15,Week 15,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
3,2020,2020,W11000031,Swansea Bay University Health Board,week-15,Week 15,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
53,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-16,Week 16,all-causes,All causes,care-home,Care home,occurrences,Occurrences
2,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-16,Week 16,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
53,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-16,Week 16,all-causes,All causes,home,Home,occurrences,Occurrences
3,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-16,Week 16,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
89,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-16,Week 16,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
1,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-16,Week 16,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
10,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-16,Week 16,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-16,Week 16,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
1,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-16,Week 16,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-16,Week 16,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
42,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-16,Week 16,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2020,2020,W11000023,Betsi Cadwaladr University Health Board,week-16,Week 16,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
23,2020,2020,W11000024,Powys Teaching Health Board,week-16,Week 16,all-causes,All causes,care-home,Care home,occurrences,Occurrences
0,2020,2020,W11000024,Powys Teaching Health Board,week-16,Week 16,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
15,2020,2020,W11000024,Powys Teaching Health Board,week-16,Week 16,all-causes,All causes,home,Home,occurrences,Occurrences
1,2020,2020,W11000024,Powys Teaching Health Board,week-16,Week 16,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
21,2020,2020,W11000024,Powys Teaching Health Board,week-16,Week 16,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2020,2020,W11000024,Powys Teaching Health Board,week-16,Week 16,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
15,2020,2020,W11000024,Powys Teaching Health Board,week-16,Week 16,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2020,2020,W11000024,Powys Teaching Health Board,week-16,Week 16,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
0,2020,2020,W11000024,Powys Teaching Health Board,week-16,Week 16,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2020,2020,W11000024,Powys Teaching Health Board,week-16,Week 16,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
6,2020,2020,W11000024,Powys Teaching Health Board,week-16,Week 16,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2020,2020,W11000024,Powys Teaching Health Board,week-16,Week 16,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
32,2020,2020,W11000025,Hywel Dda University Health Board,week-16,Week 16,all-causes,All causes,care-home,Care home,occurrences,Occurrences
2,2020,2020,W11000025,Hywel Dda University Health Board,week-16,Week 16,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
40,2020,2020,W11000025,Hywel Dda University Health Board,week-16,Week 16,all-causes,All causes,home,Home,occurrences,Occurrences
0,2020,2020,W11000025,Hywel Dda University Health Board,week-16,Week 16,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
42,2020,2020,W11000025,Hywel Dda University Health Board,week-16,Week 16,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2020,2020,W11000025,Hywel Dda University Health Board,week-16,Week 16,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
5,2020,2020,W11000025,Hywel Dda University Health Board,week-16,Week 16,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2020,2020,W11000025,Hywel Dda University Health Board,week-16,Week 16,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
0,2020,2020,W11000025,Hywel Dda University Health Board,week-16,Week 16,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2020,2020,W11000025,Hywel Dda University Health Board,week-16,Week 16,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
11,2020,2020,W11000025,Hywel Dda University Health Board,week-16,Week 16,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2020,2020,W11000025,Hywel Dda University Health Board,week-16,Week 16,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
65,2020,2020,W11000028,Aneurin Bevan University Health Board,week-16,Week 16,all-causes,All causes,care-home,Care home,occurrences,Occurrences
4,2020,2020,W11000028,Aneurin Bevan University Health Board,week-16,Week 16,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
40,2020,2020,W11000028,Aneurin Bevan University Health Board,week-16,Week 16,all-causes,All causes,home,Home,occurrences,Occurrences
2,2020,2020,W11000028,Aneurin Bevan University Health Board,week-16,Week 16,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
84,2020,2020,W11000028,Aneurin Bevan University Health Board,week-16,Week 16,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
1,2020,2020,W11000028,Aneurin Bevan University Health Board,week-16,Week 16,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
28,2020,2020,W11000028,Aneurin Bevan University Health Board,week-16,Week 16,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2020,2020,W11000028,Aneurin Bevan University Health Board,week-16,Week 16,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
5,2020,2020,W11000028,Aneurin Bevan University Health Board,week-16,Week 16,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2020,2020,W11000028,Aneurin Bevan University Health Board,week-16,Week 16,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
51,2020,2020,W11000028,Aneurin Bevan University Health Board,week-16,Week 16,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
1,2020,2020,W11000028,Aneurin Bevan University Health Board,week-16,Week 16,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
58,2020,2020,W11000029,Cardiff and Vale University Health Board,week-16,Week 16,all-causes,All causes,care-home,Care home,occurrences,Occurrences
3,2020,2020,W11000029,Cardiff and Vale University Health Board,week-16,Week 16,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
43,2020,2020,W11000029,Cardiff and Vale University Health Board,week-16,Week 16,all-causes,All causes,home,Home,occurrences,Occurrences
2,2020,2020,W11000029,Cardiff and Vale University Health Board,week-16,Week 16,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
73,2020,2020,W11000029,Cardiff and Vale University Health Board,week-16,Week 16,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2020,2020,W11000029,Cardiff and Vale University Health Board,week-16,Week 16,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
31,2020,2020,W11000029,Cardiff and Vale University Health Board,week-16,Week 16,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2020,2020,W11000029,Cardiff and Vale University Health Board,week-16,Week 16,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
2,2020,2020,W11000029,Cardiff and Vale University Health Board,week-16,Week 16,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2020,2020,W11000029,Cardiff and Vale University Health Board,week-16,Week 16,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
